Id,section,instance_type,instance_category,participant,database,answer,database_type
A408,Assessment,target,POSITIVE,408,Reaxys,Visually attractive interface,Closed
A408,Assessment,target,POSITIVE,408,Reaxys,Search system**,Closed
A408,Assessment,target,NEGATIVE,408,Reaxys,Nothing special,Closed
A408,Assessment,target,POSITIVE,408,SciFinder,Information representation*,Closed
A408,Assessment,target,POSITIVE,408,SciFinder,Visually attractive interface,Closed
A408,Assessment,target,POSITIVE,408,SciFinder,Search system**,Closed
A408,Assessment,target,NEGATIVE,408,SciFinder,Nothing special,Closed
A205,Assessment,target,POSITIVE,205,ChEMBL,Visually attractive interface,Academia
A205,Assessment,target,POSITIVE,205,ChEMBL,Search system**,Academia
A205,Assessment,target,NEGATIVE,205,ChEMBL,Nothing special,Academia
A205,Assessment,target,POSITIVE,205,Guide to Pharmacology,Information representation*,Academia
A205,Assessment,target,POSITIVE,205,Guide to Pharmacology,Visually attractive interface,Academia
A205,Assessment,target,POSITIVE,205,Guide to Pharmacology,Search system**,Academia
A205,Assessment,target,NEGATIVE,205,Guide to Pharmacology,Nothing special,Academia
A205,Assessment,target,POSITIVE,205,Probes and Drugs,Information representation*,Academia
A205,Assessment,target,POSITIVE,205,Probes and Drugs,Search system**,Academia
A205,Assessment,target,NEGATIVE,205,Probes and Drugs,Nothing special,Academia
A205,Assessment,target,POSITIVE,205,DrugBank,Information representation*,Academia
A205,Assessment,target,NEGATIVE,205,DrugBank,Information representation*,Academia
A205,Assessment,target,POSITIVE,205,TargetMol,Information representation*,Vendor
A205,Assessment,target,POSITIVE,205,TargetMol,Search system**,Vendor
A205,Assessment,target,NEGATIVE,205,TargetMol,Nothing special,Vendor
A205,Assessment,target,POSITIVE,205,MedChemExpress,Information representation*,Vendor
A205,Assessment,target,POSITIVE,205,MedChemExpress,Visually attractive interface,Vendor
A205,Assessment,target,POSITIVE,205,MedChemExpress,Search system**,Vendor
A205,Assessment,target,NEGATIVE,205,MedChemExpress,Nothing special,Vendor
A205,Assessment,target,POSITIVE,205,SelleckChem,Information representation*,Vendor
A205,Assessment,target,NEGATIVE,205,SelleckChem,Nothing special,Vendor
A205,Assessment,target,POSITIVE,205,Toronto Research Chemicals,Information representation*,Vendor
A205,Assessment,target,POSITIVE,205,Toronto Research Chemicals,Visually attractive interface,Vendor
A205,Assessment,target,POSITIVE,205,Toronto Research Chemicals,Search system**,Vendor
A205,Assessment,target,NEGATIVE,205,Toronto Research Chemicals,Nothing special,Vendor
A205,Assessment,target,POSITIVE,205,Tocris,Information representation*,Vendor
A205,Assessment,target,NEGATIVE,205,Tocris,Nothing special,Vendor
A205,Assessment,target,POSITIVE,205,Cayman,Visually attractive interface,Vendor
A205,Assessment,target,POSITIVE,205,Cayman,Search system**,Vendor
A205,Assessment,target,NEGATIVE,205,Cayman,Nothing special,Vendor
A205,Assessment,target,POSITIVE,205,Santa Cruz,Information representation*,Vendor
A205,Assessment,target,POSITIVE,205,Santa Cruz,Visually attractive interface,Vendor
A205,Assessment,target,NEGATIVE,205,Santa Cruz,Nothing special,Vendor
A205,Assessment,target,POSITIVE,205,Reaxys,Information representation*,Closed
A205,Assessment,target,POSITIVE,205,Reaxys,Visually attractive interface,Closed
A205,Assessment,target,POSITIVE,205,Reaxys,Search system**,Closed
A205,Assessment,target,NEGATIVE,205,Reaxys,Nothing special,Closed
A205,Assessment,target,POSITIVE,205,SciFinder,Nothing special,Closed
A205,Assessment,target,NEGATIVE,205,SciFinder,Nothing special,Closed
A307,Assessment,target,POSITIVE,307,ChEMBL,Information representation*,Academia
A307,Assessment,target,POSITIVE,307,ChEMBL,Visually attractive interface,Academia
A307,Assessment,target,POSITIVE,307,ChEMBL,Search system**,Academia
A307,Assessment,target,NEGATIVE,307,ChEMBL,Nothing special,Academia
A307,Assessment,target,POSITIVE,307,Guide to Pharmacology,Information representation*,Academia
A307,Assessment,target,POSITIVE,307,Guide to Pharmacology,Search system**,Academia
A307,Assessment,target,NEGATIVE,307,Guide to Pharmacology,Nothing special,Academia
A307,Assessment,target,POSITIVE,307,Probes and Drugs,Visually attractive interface,Academia
A307,Assessment,target,NEGATIVE,307,Probes and Drugs,Complicated search outcome**,Academia
A307,Assessment,target,POSITIVE,307,DrugBank,Information representation*,Academia
A307,Assessment,target,POSITIVE,307,DrugBank,Visually attractive interface,Academia
A307,Assessment,target,POSITIVE,307,DrugBank,Search system**,Academia
A307,Assessment,target,NEGATIVE,307,DrugBank,Nothing special,Academia
A307,Assessment,target,POSITIVE,307,TargetMol,Information representation*,Vendor
A307,Assessment,target,POSITIVE,307,TargetMol,Search system**,Vendor
A307,Assessment,target,NEGATIVE,307,TargetMol,Nothing special,Vendor
A307,Assessment,target,POSITIVE,307,MedChemExpress,Information representation*,Vendor
A307,Assessment,target,POSITIVE,307,MedChemExpress,Visually attractive interface,Vendor
A307,Assessment,target,POSITIVE,307,MedChemExpress,Search system**,Vendor
A307,Assessment,target,NEGATIVE,307,MedChemExpress,Nothing special,Vendor
A307,Assessment,target,POSITIVE,307,SelleckChem,Visually attractive interface,Vendor
A307,Assessment,target,NEGATIVE,307,SelleckChem,Nothing special,Vendor
A307,Assessment,target,POSITIVE,307,Toronto Research Chemicals,Visually attractive interface,Vendor
A307,Assessment,target,POSITIVE,307,Toronto Research Chemicals,Search system**,Vendor
A307,Assessment,target,NEGATIVE,307,Toronto Research Chemicals,Complicated search outcome**,Vendor
A307,Assessment,target,POSITIVE,307,Tocris,Visually attractive interface,Vendor
A307,Assessment,target,NEGATIVE,307,Tocris,Nothing special,Vendor
A307,Assessment,target,POSITIVE,307,Cayman,Visually attractive interface,Vendor
A307,Assessment,target,NEGATIVE,307,Cayman,Nothing special,Vendor
A307,Assessment,target,POSITIVE,307,Santa Cruz,Visually attractive interface,Vendor
A307,Assessment,target,NEGATIVE,307,Santa Cruz,Nothing special,Vendor
A307,Assessment,target,POSITIVE,307,Reaxys,Search system**,Closed
A307,Assessment,target,NEGATIVE,307,Reaxys,Nothing special,Closed
A307,Assessment,target,POSITIVE,307,SciFinder,Search system**,Closed
A307,Assessment,target,NEGATIVE,307,SciFinder,Nothing special,Closed
A412,Assessment,target,POSITIVE,412,ChEMBL,Information representation*,Academia
A412,Assessment,target,POSITIVE,412,ChEMBL,Visually attractive interface,Academia
A412,Assessment,target,POSITIVE,412,ChEMBL,Search system**,Academia
A412,Assessment,target,NEGATIVE,412,ChEMBL,Nothing special,Academia
A412,Assessment,target,POSITIVE,412,Guide to Pharmacology,Information representation*,Academia
A412,Assessment,target,POSITIVE,412,Guide to Pharmacology,Search system**,Academia
A412,Assessment,target,NEGATIVE,412,Guide to Pharmacology,Information representation*,Academia
A412,Assessment,target,POSITIVE,412,Probes and Drugs,Visually attractive interface,Academia
A412,Assessment,target,NEGATIVE,412,Probes and Drugs,Information representation*,Academia
A412,Assessment,target,POSITIVE,412,DrugBank,Information representation*,Academia
A412,Assessment,target,POSITIVE,412,DrugBank,Visually attractive interface,Academia
A412,Assessment,target,POSITIVE,412,DrugBank,Search system**,Academia
A412,Assessment,target,NEGATIVE,412,DrugBank,Information representation*,Academia
A412,Assessment,target,POSITIVE,412,TargetMol,Nothing special,Vendor
A412,Assessment,target,NEGATIVE,412,TargetMol,Information representation*,Vendor
A412,Assessment,target,POSITIVE,412,MedChemExpress,Information representation*,Vendor
A412,Assessment,target,POSITIVE,412,MedChemExpress,Visually attractive interface,Vendor
A412,Assessment,target,NEGATIVE,412,MedChemExpress,Nothing special,Vendor
A412,Assessment,target,POSITIVE,412,SelleckChem,Nothing special,Vendor
A412,Assessment,target,NEGATIVE,412,SelleckChem,Nothing special,Vendor
A412,Assessment,target,POSITIVE,412,Toronto Research Chemicals,Nothing special,Vendor
A412,Assessment,target,NEGATIVE,412,Toronto Research Chemicals,Nothing special,Vendor
A412,Assessment,target,POSITIVE,412,Tocris,Nothing special,Vendor
A412,Assessment,target,NEGATIVE,412,Tocris,Information representation*,Vendor
A412,Assessment,target,POSITIVE,412,Cayman,Nothing special,Vendor
A412,Assessment,target,NEGATIVE,412,Cayman,Nothing special,Vendor
A412,Assessment,target,POSITIVE,412,Santa Cruz,Information representation*,Vendor
A412,Assessment,target,POSITIVE,412,Santa Cruz,Search system**,Vendor
A412,Assessment,target,NEGATIVE,412,Santa Cruz,Nothing special,Vendor
A412,Assessment,target,POSITIVE,412,Reaxys,Information representation*,Closed
A412,Assessment,target,POSITIVE,412,Reaxys,Visually attractive interface,Closed
A412,Assessment,target,POSITIVE,412,Reaxys,Search system**,Closed
A412,Assessment,target,NEGATIVE,412,Reaxys,Nothing special,Closed
A412,Assessment,target,POSITIVE,412,SciFinder,Information representation*,Closed
A412,Assessment,target,POSITIVE,412,SciFinder,Visually attractive interface,Closed
A412,Assessment,target,POSITIVE,412,SciFinder,Search system**,Closed
A412,Assessment,target,NEGATIVE,412,SciFinder,Nothing special,Closed
A301,Assessment,target,POSITIVE,301,ChEMBL,Nothing special,Academia
A301,Assessment,target,NEGATIVE,301,ChEMBL,Slow search,Academia
A301,Assessment,target,POSITIVE,301,Guide to Pharmacology,Nothing special,Academia
A301,Assessment,target,NEGATIVE,301,Guide to Pharmacology,Nothing special,Academia
A301,Assessment,target,POSITIVE,301,Probes and Drugs,Nothing special,Academia
A301,Assessment,target,NEGATIVE,301,Probes and Drugs,Slow search,Academia
A301,Assessment,target,POSITIVE,301,DrugBank,Search system**,Academia
A301,Assessment,target,NEGATIVE,301,DrugBank,Information representation*,Academia
A301,Assessment,target,POSITIVE,301,TargetMol,Information representation*,Vendor
A301,Assessment,target,POSITIVE,301,TargetMol,Search system**,Vendor
A301,Assessment,target,NEGATIVE,301,TargetMol,Nothing special,Vendor
A301,Assessment,target,POSITIVE,301,MedChemExpress,Visually attractive interface,Vendor
A301,Assessment,target,NEGATIVE,301,MedChemExpress,Nothing special,Vendor
A301,Assessment,target,POSITIVE,301,SelleckChem,Nothing special,Vendor
A301,Assessment,target,NEGATIVE,301,SelleckChem,Slow search,Vendor
A301,Assessment,target,POSITIVE,301,Toronto Research Chemicals,Nothing special,Vendor
A301,Assessment,target,NEGATIVE,301,Toronto Research Chemicals,Slow search,Vendor
A301,Assessment,target,NEGATIVE,301,Toronto Research Chemicals,Complicated search outcome**,Vendor
A301,Assessment,target,POSITIVE,301,Tocris,Search system**,Vendor
A301,Assessment,target,NEGATIVE,301,Tocris,Information representation*,Vendor
A301,Assessment,target,POSITIVE,301,Cayman,Nothing special,Vendor
A301,Assessment,target,NEGATIVE,301,Cayman,Slow search,Vendor
A301,Assessment,target,NEGATIVE,301,Cayman,Information representation*,Vendor
A301,Assessment,target,POSITIVE,301,Santa Cruz,Nothing special,Vendor
A301,Assessment,target,NEGATIVE,301,Santa Cruz,Slow search,Vendor
A301,Assessment,target,NEGATIVE,301,Santa Cruz,Information representation*,Vendor
A301,Assessment,target,POSITIVE,301,Reaxys,Information representation*,Closed
A301,Assessment,target,POSITIVE,301,Reaxys,Visually attractive interface,Closed
A301,Assessment,target,POSITIVE,301,Reaxys,Search system**,Closed
A301,Assessment,target,NEGATIVE,301,Reaxys,Nothing special,Closed
A301,Assessment,target,POSITIVE,301,SciFinder,Nothing special,Closed
A301,Assessment,target,NEGATIVE,301,SciFinder,Nothing special,Closed
A202,Assessment,target,POSITIVE,202,ChEMBL,Search system**,Academia
A202,Assessment,target,NEGATIVE,202,ChEMBL,Information representation*,Academia
A202,Assessment,target,NEGATIVE,202,ChEMBL,Complicated search outcome**,Academia
A202,Assessment,target,POSITIVE,202,Guide to Pharmacology,Nothing special,Academia
A202,Assessment,target,NEGATIVE,202,Guide to Pharmacology,Slow search,Academia
A202,Assessment,target,POSITIVE,202,Probes and Drugs,Information representation*,Academia
A202,Assessment,target,POSITIVE,202,Probes and Drugs,Search system**,Academia
A202,Assessment,target,NEGATIVE,202,Probes and Drugs,Slow search,Academia
A202,Assessment,target,POSITIVE,202,DrugBank,Visually attractive interface,Academia
A202,Assessment,target,NEGATIVE,202,DrugBank,Slow search,Academia
A202,Assessment,target,NEGATIVE,202,DrugBank,Complicated search outcome**,Academia
A202,Assessment,target,POSITIVE,202,TargetMol,Nothing special,Vendor
A202,Assessment,target,NEGATIVE,202,TargetMol,Complicated search outcome**,Vendor
A202,Assessment,target,POSITIVE,202,MedChemExpress,Information representation*,Vendor
A202,Assessment,target,NEGATIVE,202,MedChemExpress,Complicated search outcome**,Vendor
A202,Assessment,target,POSITIVE,202,SelleckChem,Visually attractive interface,Vendor
A202,Assessment,target,NEGATIVE,202,SelleckChem,Information representation*,Vendor
A202,Assessment,target,POSITIVE,202,Toronto Research Chemicals,Visually attractive interface,Vendor
A202,Assessment,target,NEGATIVE,202,Toronto Research Chemicals,Information representation*,Vendor
A202,Assessment,target,POSITIVE,202,Tocris,Nothing special,Vendor
A202,Assessment,target,NEGATIVE,202,Tocris,Nothing special,Vendor
A202,Assessment,target,POSITIVE,202,Cayman,Nothing special,Vendor
A202,Assessment,target,NEGATIVE,202,Cayman,Complicated search outcome**,Vendor
A202,Assessment,target,POSITIVE,202,Santa Cruz,Nothing special,Vendor
A202,Assessment,target,NEGATIVE,202,Santa Cruz,Complicated search outcome**,Vendor
A202,Assessment,target,POSITIVE,202,Reaxys,Information representation*,Closed
A202,Assessment,target,POSITIVE,202,Reaxys,Visually attractive interface,Closed
A202,Assessment,target,POSITIVE,202,Reaxys,Search system**,Closed
A202,Assessment,target,NEGATIVE,202,Reaxys,Nothing special,Closed
A202,Assessment,target,POSITIVE,202,SciFinder,Nothing special,Closed
A202,Assessment,target,NEGATIVE,202,SciFinder,Nothing special,Closed
A302,Assessment,target,POSITIVE,302,ChEMBL,Visually attractive interface,Academia
A302,Assessment,target,NEGATIVE,302,ChEMBL,Nothing special,Academia
A302,Assessment,target,POSITIVE,302,Guide to Pharmacology,Visually attractive interface,Academia
A302,Assessment,target,NEGATIVE,302,Guide to Pharmacology,Nothing special,Academia
A302,Assessment,target,POSITIVE,302,Probes and Drugs,Nothing special,Academia
A302,Assessment,target,NEGATIVE,302,Probes and Drugs,Slow search,Academia
A302,Assessment,target,POSITIVE,302,DrugBank,Nothing special,Academia
A302,Assessment,target,NEGATIVE,302,DrugBank,Nothing special,Academia
A302,Assessment,target,POSITIVE,302,TargetMol,Nothing special,Vendor
A302,Assessment,target,NEGATIVE,302,TargetMol,Nothing special,Vendor
A302,Assessment,target,POSITIVE,302,MedChemExpress,Visually attractive interface,Vendor
A302,Assessment,target,NEGATIVE,302,MedChemExpress,Nothing special,Vendor
A302,Assessment,target,POSITIVE,302,SelleckChem,Nothing special,Vendor
A302,Assessment,target,NEGATIVE,302,SelleckChem,Nothing special,Vendor
A302,Assessment,target,POSITIVE,302,Toronto Research Chemicals,Visually attractive interface,Vendor
A302,Assessment,target,NEGATIVE,302,Toronto Research Chemicals,Nothing special,Vendor
A302,Assessment,target,POSITIVE,302,Tocris,Nothing special,Vendor
A302,Assessment,target,NEGATIVE,302,Tocris,Nothing special,Vendor
A302,Assessment,target,POSITIVE,302,Cayman,Nothing special,Vendor
A302,Assessment,target,NEGATIVE,302,Cayman,Nothing special,Vendor
A302,Assessment,target,POSITIVE,302,Santa Cruz,Nothing special,Vendor
A302,Assessment,target,NEGATIVE,302,Santa Cruz,Nothing special,Vendor
A302,Assessment,target,POSITIVE,302,Reaxys,Information representation*,Closed
A302,Assessment,target,POSITIVE,302,Reaxys,Visually attractive interface,Closed
A302,Assessment,target,POSITIVE,302,Reaxys,Search system**,Closed
A302,Assessment,target,NEGATIVE,302,Reaxys,Nothing special,Closed
A302,Assessment,target,POSITIVE,302,SciFinder,Nothing special,Closed
A302,Assessment,target,NEGATIVE,302,SciFinder,Nothing special,Closed
A305,Assessment,target,POSITIVE,305,ChEMBL,Visually attractive interface,Academia
A305,Assessment,target,NEGATIVE,305,ChEMBL,Slow search,Academia
A305,Assessment,target,POSITIVE,305,Guide to Pharmacology,Information representation*,Academia
A305,Assessment,target,POSITIVE,305,Guide to Pharmacology,Search system**,Academia
A305,Assessment,target,NEGATIVE,305,Guide to Pharmacology,Nothing special,Academia
A305,Assessment,target,POSITIVE,305,Probes and Drugs,Nothing special,Academia
A305,Assessment,target,NEGATIVE,305,Probes and Drugs,Slow search,Academia
